# data of TPKProject ZxxVar:10% ZxyVar:5% ZyxVar:5% ZyyVar:10%
# Periods(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error Azimuth
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0
> 31.8681944 99.0660278
> 48 88
29411.7647058824  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY -2.3223 0.38621 1E5 0
29411.7647058824  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX 1.1966 -0.85196 1E5 0
29411.7647058824  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY 2.2713 0.12153 1E5 0
21739.1304347826  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX -0.047917 1.1998 1E5 0
21739.1304347826  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY -2.3223 0.38621 1E5 0
21739.1304347826  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX 1.1966 -0.85196 1E5 0
21739.1304347826  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY 2.2713 0.12153 1E5 0
14492.7536231884  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX -0.047917 1.1998 1E5 0
14492.7536231884  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY -2.3223 0.38621 1E5 0
14492.7536231884  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX 1.1966 -0.85196 1E5 0
14492.7536231884  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY 2.2713 0.12153 1E5 0
10869.5652173913  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX 1.5065 0.91146 1E5 0
10869.5652173913  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY 3.9333 2.3013 1E5 0
10869.5652173913  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX 0.69545 -1.2759 1E5 0
10869.5652173913  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY 0.65677 -5.1087 1E5 0
7299.2700729927  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX 0.20705 -0.085183 1E5 0
7299.2700729927  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY 0.10265 0.41663 1E5 0
7299.2700729927  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX -0.10451 -0.047318 1E5 0
7299.2700729927  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY -0.24394 -0.26012 1E5 0
5464.48087431694  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX -0.48725 -2.7255 1E5 0
5464.48087431694  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY -4.0119 1.0849 1E5 0
5464.48087431694  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX 0.16736 -0.45056 1E5 0
5464.48087431694  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYY 0.13245 -0.78482 1E5 0
3636.36363636364  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXX 0.29703 0.26028 1E5 0
3636.36363636364  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZXY 0.43382 0.81327 1E5 0
3636.36363636364  DGDR102A  31.8835 99.1567778  -349200 -136200 4043 ZYX -0.0011467 0.40947 1E5 0
